 El-array xA(m) xB(m) xM(m) xN(m) Rho (Ohm.m) Dev. M (mV/V) SP (mV)  VMN (mV) IAB (mA)
 Dipole Dipole 24.00 25.00 34.00 35.00 32.30 4.74 0.00 -1.13 1.038 99.930
 Dipole Dipole 25.00 26.00 27.00 28.00 69.10 0.03 0.00 -29.58 212.749 58.032
 Dipole Dipole 25.00 26.00 28.00 29.00 32.38 0.07 0.00 17.19 45.465 105.878
 Dipole Dipole 25.00 26.00 29.00 30.00 20.64 1.08 0.00 -3.65 11.584 105.786
 Dipole Dipole 25.00 26.00 30.00 31.00 20.45 1.79 0.00 11.53 5.739 105.815
 Dipole Dipole 25.00 26.00 31.00 32.00 22.07 0.95 0.00 60.77 3.540 105.841
 Dipole Dipole 25.00 26.00 32.00 33.00 27.67 1.18 0.00 -81.24 2.776 105.897
 Dipole Dipole 25.00 26.00 33.00 34.00 19.63 1.38 0.00 0.38 1.312 105.822
 Dipole Dipole 25.00 26.00 34.00 35.00 23.30 12.43 0.00 -1.21 1.092 106.011
 Dipole Dipole 26.00 27.00 28.00 29.00 84.79 0.07 0.00 17.18 317.340 70.549
 Dipole Dipole 26.00 27.00 29.00 30.00 33.25 0.14 0.00 -3.66 56.635 128.419
 Dipole Dipole 26.00 27.00 30.00 31.00 22.39 0.25 0.00 11.38 15.249 128.400
 Dipole Dipole 26.00 27.00 31.00 32.00 19.86 0.25 0.00 60.64 6.766 128.404
 Dipole Dipole 26.00 27.00 32.00 33.00 21.51 0.65 0.00 -81.40 4.184 128.325
 Dipole Dipole 26.00 27.00 33.00 34.00 22.00 4.32 0.00 0.33 2.674 128.302
 Dipole Dipole 26.00 27.00 34.00 35.00 29.52 4.40 0.00 -1.30 2.387 128.039
 Dipole Dipole 27.00 28.00 29.00 30.00 73.47 0.05 0.00 -3.55 267.460 68.624
 Dipole Dipole 27.00 28.00 30.00 31.00 34.90 0.15 0.00 11.39 58.292 125.941
 Dipole Dipole 27.00 28.00 31.00 32.00 21.23 0.98 0.00 60.66 14.184 125.913
 Dipole Dipole 27.00 28.00 32.00 33.00 20.81 0.27 0.00 -81.41 6.948 125.884
 Dipole Dipole 27.00 28.00 33.00 34.00 17.22 0.34 0.00 0.32 3.281 125.695
 Dipole Dipole 27.00 28.00 34.00 35.00 21.58 1.11 0.00 -1.28 2.573 125.848
 Dipole Dipole 28.00 29.00 30.00 31.00 83.10 0.00 0.00 11.37 224.592 50.942
 Dipole Dipole 28.00 29.00 31.00 32.00 34.70 0.05 0.00 60.66 58.656 127.433
 Dipole Dipole 28.00 29.00 32.00 33.00 20.06 1.97 0.00 -81.40 13.579 127.583
 Dipole Dipole 28.00 29.00 33.00 34.00 16.33 1.15 0.00 0.41 5.518 127.385
 Dipole Dipole 28.00 29.00 34.00 35.00 18.53 1.65 0.00 -1.23 3.573 127.188
 Dipole Dipole 29.00 30.00 31.00 32.00 81.42 0.00 0.00 60.50 221.532 51.286
 Dipole Dipole 29.00 30.00 32.00 33.00 32.54 0.24 0.00 -81.51 55.199 127.915
 Dipole Dipole 29.00 30.00 33.00 34.00 17.76 0.20 0.00 0.28 12.051 127.890
 Dipole Dipole 29.00 30.00 34.00 35.00 16.17 1.19 0.00 -1.39 5.485 127.880
 Dipole Dipole 30.00 31.00 32.00 33.00 90.56 0.00 0.00 -81.64 185.172 38.542
 Dipole Dipole 30.00 31.00 33.00 34.00 31.67 0.05 0.00 0.17 53.869 128.243
 Dipole Dipole 30.00 31.00 34.00 35.00 20.28 0.58 0.00 -1.46 13.784 128.118
 Dipole Dipole 31.00 32.00 33.00 34.00 95.53 0.05 0.00 0.27 234.615 46.295
 Dipole Dipole 31.00 32.00 34.00 35.00 44.20 0.20 0.00 -1.37 69.145 117.958
 Dipole Dipole 32.00 33.00 34.00 35.00 116.65 0.00 0.00 -1.36 283.990 45.889
 Dipole Dipole 25.00 26.00 35.00 36.00 33.46 11.08 0.00 -70.80 1.129 104.904
 Dipole Dipole 26.00 27.00 35.00 36.00 39.18 21.81 0.00 -70.70 2.221 128.258
 Dipole Dipole 26.00 27.00 36.00 37.00 20.86 15.79 0.00 48.63 0.857 127.766
 Dipole Dipole 27.00 28.00 35.00 36.00 23.31 3.57 0.00 -70.47 1.849 125.617
 Dipole Dipole 27.00 28.00 36.00 37.00 31.86 2.65 0.00 48.92 1.773 125.847
 Dipole Dipole 27.00 28.00 37.00 38.00 24.88 4.71 0.00 27.82 1.005 125.701
 Dipole Dipole 28.00 29.00 35.00 36.00 23.67 0.85 0.00 -70.45 2.860 127.567
 Dipole Dipole 28.00 29.00 36.00 37.00 13.76 6.75 0.00 49.06 1.109 127.638
 Dipole Dipole 28.00 29.00 37.00 38.00 23.85 5.48 0.00 27.58 1.344 127.444
